Sigla,Código,Município,Produção - algodão - herbáceo (caroço) (2000),Produção - milho (2000),Produção - soja (2000),
SC,4211850,Ouro Verde,,7176.43679532535,10804.1605858531,
SC,4211876,Paial,,2844.38828628812,11.2872551043179,
SC,4211892,Painel,,830.741975677801,,
SC,4211900,Palhoça,,498.896675610853,,
SC,4212007,Palma Sola,,12542.3978719181,8467.69877925932,
SC,4212056,Palmeira,,1015.85295938861,29.3468632712267,
SC,4212106,Palmitos,,20481.8531122953,3058.84613327016,
SC,4212205,Papanduva,,18488.5238608728,11783.8943289079,
SC,4212239,Paraíso,,7655.01641174843,334.102751087811,
SC,4212254,Passo de Torres,,74.4958836884984,,
SC,4212270,Passos Maia,,2185.21258819595,1474.11551662392,
SC,4212304,Paulo Lopes,,124.159806147497,,
SC,4212403,Pedras Grandes,,2325.1745514895,,
SC,4212502,Penha,,4.51490204172718,,
SC,4212601,Peritiba,,3830.89438240551,11.2872551043179,
SC,4212650,Pescaria Brava,,,,
SC,4212700,Petrolândia,,5542.04225622011,,
SC,4212809,Piçarras,,13.5447061251815,,
SC,4212908,Pinhalzinho,,8171.97269552619,2128.77631267436,
SC,4213005,Pinheiro Preto,,2024.93356571464,,
SC,4213104,Piratuba,,3575.80241704792,40.6341183755446,
SC,4213153,Planalto Alegre,,3128.82711491693,408.59863477631,
SC,4213203,Pomerode,,1611.8200288966,,
SC,4213302,Ponte Alta,,2047.50807592328,126.417257168361,
SC,4213351,Ponte Alta do Norte,,410.856085797173,,
SC,4213401,Ponte Serrada,,3128.82711491693,3173.97613533421,
SC,4213500,Porto Belo,,13.5447061251815,,
SC,4213609,Porto União,,18488.5238608728,7332.20091576494,
SC,4213708,Pouso Redondo,,1963.98238815132,,
SC,4213807,Praia Grande,,557.590402153306,,
SC,4213906,Presidente Castelo Branco,,5119.89891531862,,
SC,4214003,Presidente Getúlio,,3912.1626191566,,
SC,4214102,Presidente Nereu,,792.36530832312,,
SC,4214151,Princesa,,5225.99911329921,144.47686533527,
SC,4214201,Quilombo,,20933.3433164681,537.273342965534,
SC,4214300,Rancho Queimado,,1042.94237163898,,
SC,4214409,Rio das Antas,,8474.47113232191,,
SC,4214508,Rio do Campo,,2923.39907201835,,
SC,4214607,Rio do Oeste,,2681.85181278594,,
SC,4214706,Rio dos Cedros,,575.650010320215,,
SC,4214805,Rio do Sul,,1760.8117962736,,
SC,4214904,Rio Fortuna,,792.36530832312,,
SC,4215000,Rio Negrinho,,2144.57846982041,1024.88276347207,
SC,4215059,Rio Rufino,,1067.77433286848,,
SC,4215075,Riqueza,,5584.93382561652,297.983534753994,
SC,4215109,Rodeio,,200.913140856859,,
SC,4215208,Romelândia,,8192.28975471396,4.51490204172718,
SC,4215307,Salete,,1889.48650446282,,
SC,4215356,Saltinho,,5142.47342552726,6.77235306259077,
SC,4215406,Salto Veloso,,3961.8265416156,,
SC,4215455,Sangão,,160.279022481315,,
SC,4215505,Santa Cecília,,1270.9449247462,,
SC,4215554,Santa Helena,,3979.88614978251,115.130002064043,
SC,4215604,Santa Rosa de Lima,,474.064714381354,,
SC,4215653,Santa Rosa do Sul,,390.539026609401,,
SC,4215679,Santa Terezinha,,6183.15834614537,221.230200044632,
SC,4215687,Santa Terezinha do Progresso,,4034.06497428323,,
SC,4215695,Santiago do Sul,,3431.32555171265,661.433149113032,
SC,4215703,Santo Amaro da Imperatriz,,812.682367510892,,
SC,4215752,São Bernardino,,7298.33915045198,142.219414314406,
SC,4215802,São Bento do Sul,,3431.32555171265,,
SC,4215901,São Bonifácio,,893.950604261981,,
SC,4216008,São Carlos,,11296.2849084014,115.130002064043,
SC,4216057,São Cristovão do Sul,,1415.42179008147,101.585295938861,
SC,4216107,São Domingos,,19852.0242774744,9903.43762852856,
SC,4216206,São Francisco do Sul,,18.0596081669087,,
SC,4216255,São João do Oeste,,8876.29741403563,22.5745102086359,
SC,4216305,São João Batista,,446.975302130991,,
SC,4216354,São João do Itaperiú,,33.8617653129538,,
SC,4216404,São João do Sul,,546.303147048989,,
SC,4216503,São Joaquim,,1706.63297177287,,
SC,4216602,São José,,90.2980408345436,,
SC,4216701,São José do Cedro,,17605.8605117151,302.498436795721,
SC,4216800,São José do Cerrito,,9481.29428762707,65.4660796050441,
SC,4216909,São Lourenço do Oeste,,22865.7213903273,1903.03121058801,
SC,4217006,São Ludgero,,966.189036929616,,
SC,4217105,São Martinho,,954.901781825298,,
SC,4217154,São Miguel da Boa Vista,,2731.51573524494,18.0596081669087,
SC,4217204,São Miguel do Oeste,,8192.28975471396,106.100197980589,
SC,4217253,São Pedro de Alcântara,,155.764120439588,,
SC,4217303,Saudades,,12350.5145351447,740.443934843257,
SC,4217402,Schroeder,,365.707065379901,,
SC,4217501,Seara,,12190.2355126634,,
SC,4217550,Serra Alta,,4153.709878389,819.454720573483,
SC,4217600,Siderópolis,,3201.06554758457,,
SC,4217709,Sombrio,,478.579616423081,,
SC,4217758,Sul Brasil,,6144.78167879069,33.8617653129538,
SC,4217808,Taió,,4722.58753564663,,
SC,4217907,Tangará,,14966.9002683256,69.9809816467713,
SC,4217956,Tigrinhos,,4469.75302130991,659.175698092168,
SC,4218004,Tijucas,,88.04058981368,,
SC,4218103,Timbé do Sul,,875.890996095072,,
SC,4218202,Timbó,,352.16235925472,,
SC,4218251,Timbó Grande,,3128.82711491693,,
SC,4218301,Três Barras,,7964.28720160674,4909.95597037831,
SC,4218350,Treviso,,695.294914425985,,
SC,4218400,Treze de Maio,,1083.57649001452,,
SC,4218509,Treze Tílias,,6659.48051154759,,
SC,4218608,Trombudo Central,,1760.8117962736,,
SC,4218707,Tubarão,,1038.42746959725,,
SC,4218756,Tunápolis,,7262.21993411816,115.130002064043,
SC,4218806,Turvo,,2257.45102086359,,
SC,4218855,União do Oeste,,4388.48478455882,187.368434731678,
SC,4218905,Urubici,,1629.87963706351,,
SC,4218954,Urupema,,598.224520528851,,
SC,4219002,Urussanga,,2133.29121471609,,
SC,4219101,Vargeão,,6889.74051567567,3011.43966183203,
SC,4219150,Vargem,,6320.86285841805,704.32471850944,
SC,4219176,Vargem Bonita,,3381.66162925366,358.934712317311,
SC,4219200,Vidal Ramos,,3442.61280681697,,
SC,4219309,Videira,,13190.2863149059,108.357649001452,
SC,4219358,Vitor Meireles,,2413.21514130318,,
SC,4219408,Witmarsum,,1878.19924935851,,
SC,4219507,Xanxerê,,22928.9300189115,17553.9391382353,
SC,4219606,Xavantina,,6704.62953196486,,
SC,4219705,Xaxim,,8490.27328946796,5700.06382768056,
SC,4219853,Zortéa,,6632.39109929722,3697.70477217456,
SC,4220000,Balneário Rincão,,,,
SC,4299919,São Miguel,,,,
SE,2800100,Amparo de São Francisco,,20.3170591877723,,
SE,2800209,Aquidabã,,548.560598069852,,
SE,2800308,Aracaju,,4.51490204172718,,
SE,2800407,Arauá,,56.4362755215897,,
SE,2800506,Areia Branca,,72.2384326676348,,
SE,2800605,Barra dos Coqueiros,,24.8319612294995,,
SE,2800670,Boquim,,36.1192163338174,,
SE,2800704,Brejo Grande,,2.25745102086359,,
SE,2801009,Campo do Brito,,76.753334709362,,
SE,2801108,Canhoba,,99.3278449179979,,
SE,2801207,Canindé de São Francisco,,146.734316356133,,
SE,2801306,Capela,,325.072947004357,,
SE,2801405,Carira,,2438.04710253268,,
SE,2801504,Carmópolis,,47.4064714381354,,
SE,2801603,Cedro de São João,,27.0894122503631,,
SE,2801702,Cristinápolis,,94.8129428762707,,
SE,2801900,Cumbe,,162.536473502178,,
SE,2802007,Divina Pastora,,115.130002064043,,
SE,2802106,Estância,,49.663922458999,,
SE,2802205,Feira Nova,,939.099624679253,,
SE,2802304,Frei Paulo,,2133.29121471609,,
SE,2802403,Gararu,,704.32471850944,,
SE,2802502,General Maynard,,29.3468632712267,,
SE,2802601,Gracho Cardoso,,541.788245007261,,
SE,2802700,Ilha das Flores,,6.77235306259077,,
SE,2802809,Indiaroba,,56.4362755215897,,
SE,2802908,Itabaiana,,92.5554918554071,,
SE,2803005,Itabaianinha,,92.5554918554071,,
SE,2803104,Itabi,,297.983534753994,,
SE,2803203,Itaporanga d'Ajuda,,45.1490204172718,,
SE,2803302,Japaratuba,,117.387453084907,,
SE,2803401,Japoatã,,182.853532689951,,
SE,2803500,Lagarto,,767.53334709362,,
SE,2803609,Laranjeiras,,51.9213734798625,,
SE,2803708,Macambira,,1070.03178388934,,
SE,2803807,Malhada dos Bois,,58.6937265424533,,
SE,2803906,Malhador,,54.1788245007261,,
SE,2804003,Maruim,,33.8617653129538,,
SE,2804102,Moita Bonita,,76.753334709362,,
SE,2804201,Monte Alegre de Sergipe,0,909.752761408026,,
SE,2804300,Muribeca,,63.2086285841805,,
SE,2804409,Neópolis,,119.64490410577,,
SE,2804458,Nossa Senhora Aparecida,,2275.5106290305,,
SE,2804508,Nossa Senhora da Glória,0,1643.42434318869,,
SE,2804607,Nossa Senhora das Dores,,383.76667354681,,
SE,2804706,Nossa Senhora de Lourdes,,325.072947004357,,
SE,2804805,Nossa Senhora do Socorro,,45.1490204172718,,
SE,2804904,Pacatuba,,65.4660796050441,,
SE,2805000,Pedra Mole,,304.755887816585,,
SE,2805109,Pedrinhas,,22.5745102086359,,
SE,2805208,Pinhão,,2519.31533928377,,
SE,2805307,Pirambu,,27.0894122503631,,
SE,2805406,Poço Redondo,0,243.804710253268,,
SE,2805505,Poço Verde,,5871.63010526619,,
SE,2805604,Porto da Folha,0,528.24353888208,,
SE,2805703,Propriá,,297.983534753994,,
SE,2805802,Riachão do Dantas,,275.409024545358,,
SE,2805901,Riachuelo,,54.1788245007261,,
SE,2806008,Ribeirópolis,,1794.67356158655,,
SE,2806107,Rosário do Catete,,40.6341183755446,,
SE,2806206,Salgado,,153.506669418724,,
SE,2806305,Santa Luzia do Itanhy,,49.663922458999,,
SE,2806404,Santana do São Francisco,,31.6043142920902,,
SE,2806503,Santa Rosa de Lima,,90.2980408345436,,
SE,2806602,Santo Amaro das Brotas,,101.585295938861,,
SE,2806701,São Cristóvão,,103.842746959725,,
SE,2806800,São Domingos,,92.5554918554071,,
SE,2806909,São Francisco,,13.5447061251815,,
SE,2807006,São Miguel do Aleixo,,1776.61395341964,,
SE,2807105,Simão Dias,,3282.33378433566,,
SE,2807204,Siriri,,69.9809816467713,,
SE,2807303,Telha,,13.5447061251815,,
SE,2807402,Tobias Barreto,,614.026677674896,,
SE,2807501,Tomar do Geru,,128.674708189225,,
SE,2807600,Umbaúba,,81.2682367510892,,
SP,3500105,Adamantina,79.0107857302256,2042.99317388155,,
SP,3500204,Adolfo,,2140.06356777868,,
SP,3500303,Aguaí,8668.61192011618,13070.6414108002,1559.89865541674,
SP,3500402,Águas da Prata,,1426.70904518579,,
SP,3500501,Águas de Lindóia,,200.913140856859,,
SP,3500550,Águas de Santa Bárbara,,2767.63495157876,1826.27787587864,
SP,3500600,Águas de São Pedro,,,,
SP,3500709,Agudos,6.77235306259077,1311.57904312175,,
SP,3500758,Alambari,,,,
SP,3500808,Alfredo Marcondes,36.1192163338174,699.809816467712,,
SP,3500907,Altair,,995.535900200843,374.736869463356,
SP,3501004,Altinópolis,,8445.12426905069,2185.21258819595,
SP,3501103,Alto Alegre,42.8915693964082,2447.07690661613,,
SP,3501152,Alumínio,,130.932159210088,,
SP,3501202,Álvares Florence,1404.13453497715,1966.23983917219,,
SP,3501301,Álvares Machado,173.823728606496,1004.5657042843,,
SP,3501400,Álvaro de Carvalho,,20.3170591877723,,
SP,3501509,Alvinlândia,,42.8915693964082,,
SP,3501608,Americana,,196.398238815132,,
SP,3501707,Américo Brasiliense,,,,
SP,3501806,Américo de Campos,250.577063315858,349.904908233856,,
SP,3501905,Amparo,,1894.00140650455,,
SP,3502002,Analândia,,1243.85551249584,234.774906169813,
SP,3502101,Andradina,216.715298002905,2548.66220255499,58.6937265424533,
SP,3502200,Angatuba,,13104.5031761131,234.774906169813,
SP,3502309,Anhembi,,2214.55945146718,,
SP,3502408,Anhumas,,304.755887816585,,
SP,3502507,Aparecida,,,,
SP,3502606,Aparecida d'Oeste,541.788245007261,654.660796050441,,
SP,3502705,Apiaí,,1408.64943701888,,
SP,3502754,Araçariguama,,88.04058981368,,
SP,3502804,Araçatuba,884.920800178527,13948.7898579161,399.568830692855,
SP,3502903,Araçoiaba da Serra,,582.422363382806,,
SP,3503000,Aramina,65.4660796050441,909.752761408026,3433.58300273352,
SP,3503109,Arandu,,686.265110342531,117.387453084907,
SP,3503158,Arapeí,,162.536473502178,,
SP,3503208,Araraquara,311.528240879175,2905.33946385144,936.842173658389,
SP,3503307,Araras,1559.89865541674,6068.02834408133,2340.97670863554,
SP,3503356,Arco-Íris,,582.422363382806,,
SP,3503406,Arealva,,1047.45727368071,135.447061251815,
SP,3503505,Areias,,367.964516400765,,
SP,3503604,Areiópolis,,715.611973613758,,
SP,3503703,Ariranha,,261.864318420176,,
SP,3503802,Artur Nogueira,189.625885752541,4729.35988870922,,
SP,3503901,Arujá,,103.842746959725,,
SP,3503950,Aspásia,99.3278449179979,60.9511775633169,,
SP,3504008,Assis,,1408.64943701888,4681.95341727108,
SP,3504107,Atibaia,,1187.41923697425,,
SP,3504206,Auriflama,176.08117962736,896.208055282845,,
SP,3504305,Avaí,,945.871977741844,,
SP,3504404,Avanhandava,,873.633545074209,164.793924523042,
SP,3504503,Avaré,,6289.25854412596,408.59863477631,
SP,3504602,Bady Bassitt,,1099.37864716057,,
SP,3504701,Balbinos,,117.387453084907,92.5554918554071,
SP,3504800,Bálsamo,,261.864318420176,,
SP,3504909,Bananal,,261.864318420176,,
SP,3505005,Barão de Antonina,,1747.26709014842,,
SP,3505104,Barbosa,198.655689835996,1557.64120439588,250.577063315858,
SP,3505203,Bariri,194.140787794269,7580.52052805993,246.062161274131,
SP,3505302,Barra Bonita,,248.319612294995,,
SP,3505351,Barra do Chapéu,,1311.57904312175,,
SP,3505401,Barra do Turvo,,167.051375543906,,
SP,3505500,Barretos,8668.61192011618,11066.0249042733,29841.2450447958,
SP,3505609,Barrinha,,291.211181691403,781.078053218802,
SP,3505708,Barueri,,,,
SP,3505807,Bastos,,182.853532689951,,
SP,3505906,Batatais,,12668.8151290865,8368.37093434132,
SP,3506003,Bauru,,670.462953196486,,
SP,3506102,Bebedouro,,2912.11181691403,1498.94747785342,
SP,3506201,Bento de Abreu,,2004.61650652687,311.528240879175,
SP,3506300,Bernardino de Campos,,3903.13281507315,408.59863477631,
SP,3506359,Bertioga,,,,
SP,3506409,Bilac,72.2384326676348,2489.96847601254,593.709618487124,
SP,3506508,Birigui,90.2980408345436,9959.87390405015,10887.6862736251,
SP,3506607,Biritiba-Mirim,,,,
SP,3506706,Boa Esperança do Sul,2948.23103324785,1979.78454529737,467.292361318763,
SP,3506805,Bocaina,735.92903280153,1128.72551043179,,
SP,3506904,Bofete,,203.170591877723,,
SP,3507001,Boituva,,1812.73316975346,,
SP,3507100,Bom Jesus dos Perdões,,11.2872551043179,,
SP,3507159,Bom Sucesso de Itararé,,383.76667354681,,
SP,3507209,Borá,6.77235306259077,76.753334709362,49.663922458999,
SP,3507308,Boracéia,753.988640968439,2038.47827183982,,
SP,3507407,Borborema,282.181377607949,2550.91965357586,135.447061251815,
SP,3507456,Borebi,,173.823728606496,92.5554918554071,
SP,3507506,Botucatu,,4018.26281713719,214.457846982041,
SP,3507605,Bragança Paulista,,3932.47967834437,,
SP,3507704,Braúna,,923.297467533208,31.6043142920902,
SP,3507753,Brejo Alegre,90.2980408345436,465.034910297899,31.6043142920902,
SP,3507803,Brodowski,,1117.43825532748,819.454720573483,
SP,3507902,Brotas,,1559.89865541674,467.292361318763,
SP,3508009,Buri,,2672.82200870249,781.078053218802,
SP,3508108,Buritama,214.457846982041,6916.82992792604,1853.36728812901,
SP,3508207,Buritizal,,4180.79929063937,3277.81888229393,
SP,3508306,Cabrália Paulista,,173.823728606496,,
SP,3508405,Cabreúva,,510.183930715171,,
SP,3508504,Caçapava,,58.6937265424533,,
SP,3508603,Cachoeira Paulista,,422.143340901491,,
SP,3508702,Caconde,,3435.84045375438,,
SP,3508801,Cafelândia,38.376667354681,3494.53418029684,,
SP,3508900,Caiabu,623.056481758351,582.422363382806,,
SP,3509007,Caieiras,,18.0596081669087,,
SP,3509106,Caiuá,758.503543010166,525.986087861216,,
SP,3509205,Cajamar,,27.0894122503631,,
SP,3509254,Cajati,,69.9809816467713,,
SP,3509304,Cajobi,,162.536473502178,,
SP,3509403,Cajuru,,4250.78027228614,,
SP,3509452,Campina do Monte Alegre,,1311.57904312175,584.67981440367,
SP,3509502,Campinas,,3713.5069293206,,
SP,3509601,Campo Limpo Paulista,,,,
SP,3509700,Campos do Jordão,,88.04058981368,,
SP,3509809,Campos Novos Paulista,,2898.56711078885,9916.98233465375,
SP,3509908,Cananéia,,4.51490204172718,,
SP,3509957,Canas,,,,
SP,3510005,Cândido Mota,6.77235306259077,12580.7745392728,36864.1751707024,
SP,3510104,Cândido Rodrigues,,180.596081669087,124.159806147497,
SP,3510153,Canitar,,523.728636840353,643.373540946123,
SP,3510203,Capão Bonito,,17122.7659932503,,
SP,3510302,Capela do Alto,,1047.45727368071,,
SP,3510401,Capivari,,388.281575588537,,
SP,3510500,Caraguatatuba,,,,
SP,3510609,Carapicuíba,,,,
SP,3510708,Cardoso,2925.65652303921,4440.40615803868,681.750208300804,
SP,3510807,Casa Branca,6384.07148700223,41731.2395716843,3900.87536405228,
SP,3510906,Cássia dos Coqueiros,,1200.96394309943,36.1192163338174,
SP,3511003,Castilho,311.528240879175,1489.91767376997,,
SP,3511102,Catanduva,,,,
SP,3511201,Catiguá,,437.945498047536,,
SP,3511300,Cedral,,2548.66220255499,327.33039802522,
SP,3511409,Cerqueira César,,1921.09081875491,2106.20180246573,
SP,3511508,Cerquilho,,2738.28808830753,,
SP,3511607,Cesário Lange,,4611.97243562431,,
SP,3511706,Charqueada,,88.04058981368,,
SP,3511904,Clementina,24.8319612294995,320.55804496263,,
SP,3512001,Colina,1950.43768202614,3045.30142714498,6241.85207268782,
SP,3512100,Colômbia,2555.43455561758,1451.54100641529,24342.0943579721,
SP,3512209,Conchal,873.633545074209,5970.95795018419,,
SP,3512308,Conchas,,699.809816467712,,
SP,3512407,Cordeirópolis,,1966.23983917219,97.0703938971343,
SP,3512506,Coroados,,2237.13396167582,4844.48989077326,
SP,3512605,Coronel Macedo,,10395.5619510768,,
SP,3512704,Corumbataí,,751.731189947575,,
SP,3512803,Cosmópolis,,1453.79845743615,,
SP,3512902,Cosmorama,390.539026609401,3320.71045169034,,
SP,3513009,Cotia,,,,
SP,3513108,Cravinhos,,2291.31278617654,681.750208300804,
SP,3513207,Cristais Paulista,,5178.59264186107,1248.37041453756,
SP,3513306,Cruzália,,4541.99145397754,11652.9621696978,
SP,3513405,Cruzeiro,,117.387453084907,,
SP,3513504,Cubatão,,,,
SP,3513603,Cunha,,4659.37890706245,,
SP,3513702,Descalvado,,7571.49072397648,293.468632712267,
SP,3513801,Diadema,,,,
SP,3513850,Dirce Reis,282.181377607949,419.885889880628,,
SP,3513900,Divinolândia,,1747.26709014842,,
SP,3514007,Dobrada,,117.387453084907,205.428042898587,
SP,3514106,Dois Córregos,,1135.49786349439,,
SP,3514205,Dolcinópolis,137.704512272679,115.130002064043,,
SP,3514304,Dourado,1668.25630441819,2388.38318007368,,
SP,3514403,Dracena,681.750208300804,2097.17199838227,,
SP,3514502,Duartina,,130.932159210088,,
SP,3514601,Dumont,,291.211181691403,194.140787794269,
SP,3514700,Echaporã,,810.424916490028,871.376094053345,
SP,3514809,Eldorado,,29.3468632712267,,
SP,3514908,Elias Fausto,,1009.08060632602,,
SP,3514924,Elisiário,,81.2682367510892,,
SP,3514957,Embaúba,,81.2682367510892,,
SP,3515004,Embu,,42.8915693964082,,
SP,3515103,Embu-Guaçu,,139.961963293543,,
SP,3515129,Emilianópolis,1733.72238402324,320.55804496263,,
SP,3515152,Engenheiro Coelho,,1878.19924935851,,
SP,3515186,Espírito Santo do Pinhal,,3266.53162718961,,
SP,3515194,Espírito Santo do Turvo,,383.76667354681,,
SP,3515202,Estrela d'Oeste,182.853532689951,449.232753151854,218.972749023768,
SP,3515301,Estrela do Norte,194.140787794269,451.490204172718,,
SP,3515350,Euclides da Cunha Paulista,1625.36473502178,1164.84472676561,,
SP,3515400,Fartura,,1544.09649827069,,
SP,3515509,Fernandópolis,909.752761408026,8939.50604261981,546.303147048989,
SP,3515608,Fernando Prestes,,88.04058981368,,
SP,3515657,Fernão,,284.438828628812,,
SP,3515707,Ferraz de Vasconcelos,,,,
SP,3515806,Flora Rica,117.387453084907,1311.57904312175,,
SP,3515905,Floreal,334.102751087811,1264.17257168361,,
SP,3516002,Flórida Paulista,629.828834820941,873.633545074209,,
SP,3516101,Florínia,,11183.4123573582,19113.837793652,
SP,3516200,Franca,,3275.56143127307,546.303147048989,
SP,3516309,Francisco Morato,,20.3170591877723,,
SP,3516408,Franco da Rocha,,92.5554918554071,,
SP,3516507,Gabriel Monteiro,76.753334709362,1063.25943082675,,
SP,3516606,Gália,,1097.1211961397,,
SP,3516705,Garça,,729.156679738939,,
SP,3516804,Gastão Vidigal,650.145894008714,1722.43512891892,,
SP,3516853,Gavião Peixoto,103.842746959725,654.660796050441,155.764120439588,
SP,3516903,General Salgado,358.934712317311,2140.06356777868,,
SP,3517000,Getulina,,5058.9477377553,,
SP,3517109,Glicério,,2447.07690661613,3758.65594973788,
SP,3517208,Guaiçara,,1629.87963706351,,
SP,3517307,Guaimbê,,1020.36786143034,,
SP,3517406,Guaíra,4009.23301305373,27082.6398973005,74897.7099702121,
SP,3517505,Guapiaçu,54.1788245007261,1790.15865954483,546.303147048989,
SP,3517604,Guapiara,,2038.47827183982,,
SP,3517703,Guará,1647.93924523042,4467.49557028904,17007.6359911863,
SP,3517802,Guaraçaí,,1835.3076799621,,
SP,3517901,Guaraci,,5359.18872353016,1756.29689423187,
SP,3518008,Guarani d'Oeste,1040.68492061811,1020.36786143034,266.379220461903,
SP,3518107,Guarantã,,595.967069507987,,
SP,3518206,Guararapes,259.606867399313,9521.92840600262,354.419810275583,
SP,3518305,Guararema,,347.647457212993,,
SP,3518404,Guaratinguetá,,571.135108278488,,
SP,3518503,Guareí,,3844.43908853069,,
SP,3518602,Guariba,,151.24921839786,2964.03319039389,
SP,3518701,Guarujá,,,,
SP,3518800,Guarulhos,,,,
SP,3518859,Guatapará,,1799.18846362828,767.53334709362,
SP,3518909,Guzolândia,88.04058981368,221.230200044632,,
SP,3519006,Herculândia,,1013.59550836775,,
SP,3519055,Holambra,117.387453084907,2941.45868018526,,
SP,3519071,Hortolândia,,,,
SP,3519105,Iacanga,,2914.36926793489,,
SP,3519204,Iacri,49.663922458999,1629.87963706351,,
SP,3519253,Iaras,,1442.51120233183,3833.15183342637,
SP,3519303,Ibaté,,,,
SP,3519402,Ibirá,79.0107857302256,1040.68492061811,110.615100022316,
SP,3519501,Ibirarema,,1659.22650033474,8192.28975471396,
SP,3519600,Ibitinga,961.674134887889,7381.86483822394,756.246091989302,
SP,3519709,Ibiúna,,523.728636840353,,
SP,3519808,Icém,,2268.73827596791,751.731189947575,
SP,3519907,Iepê,22.5745102086359,3955.05418855301,7508.2820953923,
SP,3520004,Igaraçu do Tietê,,2.25745102086359,,
SP,3520103,Igarapava,,3846.69653955156,2964.03319039389,
SP,3520202,Igaratá,,83.5256877719528,,
SP,3520301,Iguape,,,,
SP,3520400,Ilhabela,,,,
SP,3520426,Ilha Comprida,,,,
SP,3520442,Ilha Solteira,15.8021571460451,5973.21540120506,103.842746959725,
SP,3520509,Indaiatuba,,437.945498047536,,
SP,3520608,Indiana,316.043142920902,164.793924523042,,
SP,3520707,Indiaporã,1386.07492681024,6609.81658908859,781.078053218802,
SP,3520806,Inúbia Paulista,22.5745102086359,,,
SP,3520905,Ipaussu,,679.49275727994,656.918247071304,
SP,3521002,Iperó,,1864.65454323332,,
SP,3521101,Ipeúna,,392.796477630264,,
SP,3521150,Ipiguá,,1433.48139824838,31.6043142920902,
SP,3521200,Iporanga,,146.734316356133,,
SP,3521309,Ipuã,760.760994031029,9901.1801775077,30425.9248591995,
SP,3521408,Iracemápolis,,69.9809816467713,,
SP,3521507,Irapuã,,3262.01672514789,,
SP,3521606,Irapuru,261.864318420176,1237.08315943325,,
SP,3521705,Itaberá,,,,
SP,3521804,Itaí,1842.08003302469,21696.36176152,975.21884101307,
SP,3521903,Itajobi,,1747.26709014842,,
SP,3522000,Itaju,146.734316356133,4194.34399676455,,
SP,3522109,Itanhaém,,,,
SP,3522158,Itaóca,,510.183930715171,,
SP,3522208,Itapecerica da Serra,,33.8617653129538,,
SP,3522307,Itapetininga,,27082.6398973005,1248.37041453756,
SP,3522406,Itapeva,7476.67778110021,64260.6007599029,7020.67267488576,
SP,3522505,Itapevi,,,,
SP,3522604,Itapira,478.579616423081,1950.43768202614,,
SP,3522653,Itapirapuã Paulista,,1745.00963912755,,
SP,3522703,Itápolis,,3413.26594354575,408.59863477631,
SP,3522802,Itaporanga,,3307.16574556516,,
SP,3522901,Itapuí,,756.246091989302,,
SP,3523008,Itapura,,2361.29376782331,781.078053218802,
SP,3523107,Itaquaquecetuba,,36.1192163338174,,
SP,3523206,Itararé,,9027.54663243349,1756.29689423187,
SP,3523305,Itariri,,24.8319612294995,,
SP,3523404,Itatiba,,961.674134887889,,
SP,3523503,Itatinga,,4295.92929270341,,
SP,3523602,Itirapina,,1469.6006145822,702.067267488576,
SP,3523701,Itirapuã,,1097.1211961397,,
SP,3523800,Itobi,146.734316356133,3494.53418029684,205.428042898587,
SP,3523909,Itu,,1311.57904312175,,
SP,3524006,Itupeva,,3058.84613327016,,
SP,3524105,Ituverava,22646.7486413035,6262.1691318756,41209.7683858648,
SP,3524204,Jaborandi,5657.17225828415,349.904908233856,7020.67267488576,
SP,3524303,Jaboticabal,2097.17199838227,1936.89297590096,4388.48478455882,
SP,3524402,Jacareí,,11.2872551043179,,
SP,3524501,Jaci,,302.498436795721,,
SP,3524600,Jacupiranga,,13.5447061251815,,
SP,3524709,Jaguariúna,,1767.58414933619,,
SP,3524808,Jales,216.715298002905,1456.05590845701,,
SP,3524907,Jambeiro,,103.842746959725,,
SP,3525003,Jandira,,,,
SP,3525102,Jardinópolis,,4541.99145397754,1559.89865541674,
SP,3525201,Jarinu,,363.449614359038,,
SP,3525300,Jaú,216.715298002905,699.809816467712,27.0894122503631,
SP,3525409,Jeriquara,,3668.35790890333,2731.51573524494,
SP,3525508,Joanópolis,,153.506669418724,,
SP,3525607,João Ramalho,,194.140787794269,1228.05335534979,
SP,3525706,José Bonifácio,,7092.9111075534,372.479418442492,
SP,3525805,Júlio Mesquita,,474.064714381354,,
SP,3525854,Jumirim,,532.758440923807,,
SP,3525904,Jundiaí,,961.674134887889,,
SP,3526001,Junqueirópolis,108.357649001452,1544.09649827069,,
SP,3526100,Juquiá,,209.942944940314,,
SP,3526209,Juquitiba,,4.51490204172718,,
SP,3526308,Lagoinha,,492.124322548262,,
SP,3526407,Laranjal Paulista,,4194.34399676455,176.08117962736,
SP,3526506,Lavínia,121.902355126634,2794.72436382912,266.379220461903,
SP,3526605,Lavrinhas,,92.5554918554071,,
SP,3526704,Leme,13002.9178801743,15289.7157643091,352.16235925472,
SP,3526803,Lençóis Paulista,,1223.53845330807,,
SP,3526902,Limeira,,6115.43481551946,,
SP,3527009,Lindóia,,103.842746959725,,
SP,3527108,Lins,832.999426698664,5751.98520116042,,
SP,3527207,Lorena,,,,
SP,3527256,Lourdes,,1081.31903899366,453.747655193581,
SP,3527306,Louveira,,74.4958836884984,,
SP,3527405,Lucélia,194.140787794269,349.904908233856,,
SP,3527504,Lucianópolis,,29.3468632712267,,
